case_uuid,violation_uuid,state_name,citation_sequence,employer_name,employer_dba_name,employer_city,violation_category,date_opened,date_paid,date_closed,amount_claimed,amount_assessed,amount_paid
705dfe5e-e259-4358-8f10-b1d31b0e15b4,7b7a9275-e221-4e0a-a6ec-c64eb32e0815,Illinois,1,WYSE Eyecare S.C,,,,2021-12-28,,,0.0,,
e141402f-214c-4b1c-bffa-ace11ea12f08,698c03b9-38fd-45e3-8048-33c8fe41a959,Illinois,1,Allied Universal  dba ALLIED UNIVERSAL SECURITY SERVICES,,,,2021-12-27,,,40.0,,
350101a1-1ef5-47a1-9835-ed07857298c9,f858877b-df25-408c-a096-53e95fc165a0,Illinois,1,Parlor Pizza,,,,2021-12-27,,,0.0,,
6f0c1aeb-b846-4eab-80af-35c1db92267a,df3d9a26-22be-421e-8ecb-0555cfc03a72,Illinois,1,Parlor Pizza,,,,2021-12-27,,,0.0,,
2147bb83-536e-48b6-8f38-be624cbc6bd3,7430950e-cf3f-42e2-b2ea-99bd6a15e491,Illinois,1,Parlor Pizza,,,,2021-12-27,,,0.0,,
a178da2a-9abc-4ff1-b3d5-c57ff46887b9,b51b7b58-cbd0-487a-98fc-2b1fd78f0a91,Illinois,1,Cook County,,,,2021-12-26,,,1271.0,,
144cf1cf-eca3-4649-86f0-48347e76c587,97044603-c0ec-4f7f-bbf6-048c42c20822,Illinois,1,Midway liquor and tobacco,,,,2021-12-26,,,650.0,,
52d1d284-b284-419a-b3c0-043f3c8a42bb,bf4dfa93-bd9d-4748-8da3-caecf0909dd7,Illinois,1,Best western paradise inn,,,,2021-12-23,,,264.0,,
5cc85673-4913-4102-87b4-108560cfba9a,93514ebe-8f57-4753-89a0-1202bd51a08f,Illinois,1,Vinces Towing ,,,,2021-12-22,,,2640.0,,
827aa94b-0128-44e1-9f9f-7a7d2105a590,7e8aff76-0c77-4f86-a3b3-0e66b672dda5,Illinois,1,Super 8,,,,2021-12-22,,,500.0,,
0f60a368-d055-4ac0-bcd2-e6349ebb6819,b3064d7d-4278-47fc-8cb2-850cf569b676,Illinois,1,SC Johnson,,,,2021-12-22,,,2325.85,,
dd07d6e3-fae2-48e8-b8bd-7ea107ba17e0,ecf425e2-b32e-4ee5-8385-9dc4d05b1fc3,Illinois,1,Midway Tobacco & Liquor,,,,2021-12-21,,,3500.0,,
c7f2b0f7-bf68-49cc-b503-29b1e0ee899a,ac844826-56b4-443c-8d5d-e74b0f2f7da6,Illinois,1,Allied Universal Security Services dba ALLIED UNIVERSAL SECURITY SERVICES,,,,2021-12-21,,,468.0,,
d7db4f08-3e2a-45ee-b9f8-9f9184e253b0,0bb26b93-cf14-44ef-b36b-c5ad585190d9,Illinois,1,Caribbean Pleasures ,,,,2021-12-17,,,264.0,,
a406a14f-4ea6-49c9-a69d-4f6d88a531f6,a42bc080-3052-465e-a1df-2a5a3fa55326,Illinois,1,Arandas Taqueria,,,,2021-12-16,,,0.0,,
d7b4bf61-74c8-4157-bfe8-4a9f0196601e,2b29fc56-22f3-4173-95ca-30b3bbbefdc0,Illinois,1,Anixter/Wesco,,,,2021-12-15,,,44.0,,
959fd6db-c7e3-44f5-bb49-a3f94dc2ee67,ffec7ead-8df6-43b1-a7a0-f4fc6d41a4ed,Illinois,1,Woogies Logistics Inc,,,,2021-12-15,,,1600.0,,
da58326b-8773-4d82-9e17-529e83157854,9f1cd271-479e-4b85-8e55-59761f5bba35,Illinois,1,The Loft Rehabilitation and Nursing,,,,2021-12-15,,,1232.0,,
c639fc1d-415d-42b2-995a-d5156a8495f3,38214500-f7a0-401e-9099-ec8bf27845c5,Illinois,1,Family Manufactured Homes,,,,2021-12-14,,,29592.0,,
b2241426-cd44-4d9c-8dab-c8656123ea16,144faa60-b820-48c4-8de5-edd39b1e3c2a,Illinois,1,yanni design studio,,,,2021-12-13,,,11000.0,,
315cd8ca-f40a-4542-9685-4c5058edff9c,0ec13d7e-a78d-431f-ab00-4f8c9c4b7bd2,Illinois,1,Parkmart ,,,,2021-12-13,,,17.0,,
a93fb0ca-41fd-491b-ab66-f4e3efeaeab3,891d2bac-2671-47af-8350-79ff2dcedae4,Illinois,1,Baily International,,,,2021-12-13,,,0.0,,
bab17390-3c34-4607-9350-0e2b56e3dcc5,0bc7c050-1458-4224-a878-601e9498345b,Illinois,1,HCL America Inc,,,,2021-12-10,,,0.0,,
529cec37-6b56-42fb-a8a2-851b6db114a4,35943f33-8fad-4ef6-bbac-301f251bac74,Illinois,1,Saul L. C. Improvement Inc.,,,,2021-12-09,,,0.0,,
58204d94-6711-45d8-8eea-fedd8c5888e5,999778e1-e560-4f22-abda-e790e4b4e147,Illinois,1,CHICAGO CAR MANAGEMENT INC,,,,2021-12-08,,,80.0,,
c07d7d34-8ee2-4a17-a42d-edf1acc107e9,ed7d6938-c125-4f04-9a4a-66d4a6563267,Illinois,1,Landmark of Richton Park,,,,2021-12-08,,,622.0,,
b15118e2-1a1c-422d-bcc5-513c65ad1b9d,c7dc62f6-b3fa-49ad-b817-9bb64d0fcd32,Illinois,1,trx,,,,2021-12-06,,,0.0,,
103304e7-b47d-4498-a20d-77c5d52f20f5,0835229d-cbb7-403d-95b3-ac6e10d7d7b8,Illinois,1,Allvets security technologies ,,,,2021-12-04,,,1503.0,,
e5c96855-951e-43ed-a472-2f1f88f6630a,b3f73275-aaba-4578-ba73-4e07f4d54987,Illinois,1,Landscapes By Chris Sollers,,,,2021-12-03,,,812.41,,
1382237a-42e4-45b7-aff2-e4a9a8e97e88,131752fa-1207-419e-82c6-b34801ff8faa,Illinois,1,Elliott aviation ,,,,2021-12-03,,,0.0,,
da2d54cf-97b8-4522-bb0b-aebb4f2bdc4a,b76274d7-6a47-4c0b-957a-3a93d5681bfb,Illinois,1,STATE EXPRESS INC,,,,2021-12-02,,,1400.0,,
c966e03f-28d6-4ff3-96f9-7461ee976962,def81caa-356f-4663-95f2-d1713dd918d8,Illinois,1,Prime Logistics,,,,2021-11-30,,,0.0,,
4d96dbdc-d83f-477f-b854-b93340f29550,f7f946a0-8281-4eb3-9818-3a146cbdd4dd,Illinois,1,New You Clinic,,,,2021-11-29,,,200.0,,
5158fecd-11ce-450d-8380-55a4e86e7370,1ee71fa9-76d2-4b8b-923d-c1ebdbe434ea,Illinois,1,Osaka japenese resturant,,,,2021-11-29,,,80.0,,
df8e4a17-e2db-4e34-a746-3e04246d2d76,7c50a34c-5b0c-43f0-a92b-bd784c4d8eed,Illinois,1,HERITAGE PRAIRIE FARM dba HERITAGE PRAIRIE FARM,,,,2021-11-29,,,150.0,,
8da9e3a9-36ab-44e5-8e59-5ed6cff257eb,e07f6082-f132-459d-acd5-763e575c4d5a,Illinois,1,Harvey's Corner Soft Touch Car Wash,,,,2021-11-26,,,92.0,,
8e999e3a-fff3-4156-8e77-2f98c76ce0b2,de515e2b-e68f-45c2-a0b6-d52a86ed8368,Illinois,1,trx,,,,2021-11-25,,,0.0,,
11b99372-8d59-494f-b80c-6eef754e64c0,3880bcd4-3fed-4280-b596-edaf639885c7,Illinois,1,Cocktail courier dba COCKTAIL COURIER,,,,2021-11-24,,,2195.7,,
f687d0ec-b42d-4c26-9148-a0e1ac6e1818,51c5aa88-7eda-4f92-b4b5-a841cb149a9e,Illinois,1,Stepping Stones Child Development Center,,,,2021-11-24,,,0.0,,
5eded627-4a68-4897-8580-72550358726b,66b862d6-1a7e-4edc-b1f4-ba3e43ac5f58,Illinois,1,Gohealth LLC,,,,2021-11-24,,,2700.0,,
7038d8b8-06c8-4242-8e7a-31136d4c8afb,3f1b8dc8-3d2e-4ba7-9e89-db6be66d4d18,Illinois,1,Git n go,,,,2021-11-23,,,484.12,,
c788b5aa-1cd9-487d-aa99-9f21a2476155,0205d1a2-628a-4395-8dec-cd6cd7891f0d,Illinois,1,CAR WASH KI SAWAARI INCORPORATED,,,,2021-11-22,,,7392.0,,
e865db6d-4c21-48d7-80fd-3eefc70fec09,4cb49415-b266-4354-bf13-57eb64cf0fc4,Illinois,1,"County Tree Service, Inc.",,,,2021-11-22,,,1337.0,,
3eb2528c-5c7b-4faf-81f0-96b366b22679,f73fb421-c8fd-48c6-88ca-2f327d773dcc,Illinois,1,Regis Regal German Shepherds,,,,2021-11-22,,,500.0,,
98dec4bf-8cfc-4b33-b214-a37851e1b367,67f83671-374d-4b0b-b844-853d1f6fd8c8,Illinois,1,Kunert Construction,,,,2021-11-19,,,400.0,,
58a687d4-0dc5-43d5-80ad-fb22157e844a,90b29bc4-e66b-4cd3-b2fe-95df082abd53,Illinois,1,Timios Enterprises Corp,,,,2021-11-18,,,0.0,,
8984a1d0-ace6-493f-ab05-a02a4b35fb6e,376016a9-55a6-4cb2-8c28-b7779c929b50,Illinois,1,Blackmore PArtners,,,,2021-11-17,,,20000.0,,
dba7f985-995b-451c-b623-99840d8fb892,ca4f7e2c-6c77-46ba-8c99-57d598ec283d,Illinois,1,Greenridge Farm Inc.,,,,2021-11-16,,,0.0,,
28e530c0-56c2-4aa3-b0a9-36200b067176,e4f84b7f-1533-49e3-aaac-0f1f25918eb3,Illinois,1,Bradbury Heating & Cooling,,,,2021-11-16,,,7011.54,,
1ab424b6-a07c-4bd8-b149-605fa042f6ad,151ecc66-9299-4c91-b027-a164520490a4,Illinois,1,SCB Deriratives LLC,,,,2021-11-16,,,0.0,,
2eef6c04-91a0-450a-b5cf-b37abd2671fc,62d60b98-83da-448d-aa54-31478807b212,Illinois,1,"Las Palmas Mexican Bar & Grill, Inc",,,,2021-11-16,,,0.0,,
2d88a923-9fd5-4c5b-b042-0eb44bb9b89f,84b55d53-bccd-411b-877e-e31399fffc3d,Illinois,1,Healthcare & Family Services,,,,2021-11-16,,,0.0,,
f4844e12-fe69-4aa5-9328-8aa1508666c9,78c5e0b6-4834-4375-aa28-de66b1ef3138,Illinois,1,Healthcare & Family Services,,,,2021-11-16,,,0.0,,
41c3980b-f312-4851-b239-eb0311c77239,a4b431fe-85a9-47f5-b701-b97f0c2940e3,Illinois,1,Tuscan Gardens,,,,2021-11-15,,,40.21,,
873ede0f-511e-4789-93f3-85fe08f0c066,f9226189-ea67-409b-8c91-f0450166f6a7,Illinois,1,Hog Wild Express ,,,,2021-11-15,,,586.96,,
b5492ff0-6617-4a3c-9a49-bac0ce0bef28,efe00d00-4687-4695-92bb-6cc379517594,Illinois,1,Paul's Family Restaurant,,,,2021-11-15,,,0.0,,
f3793d4d-942b-45f7-bd19-19587169cd66,69ca001e-29e9-4b84-a5d4-dfee41dc1a6e,Illinois,1,md power inc,,,,2021-11-12,,,2000.0,,
0016e4f1-c621-48a4-8a74-6040b1c384f3,1c8a3f7b-a10c-4c9a-a301-418cddfdcf8e,Illinois,1,STA-KLEEN INC,,,,2021-11-11,,,510.0,,
5b674557-7203-4b26-9698-3c3f042e4925,8dfa80b2-9c77-4963-a042-7c5e014e2026,Illinois,1,Beauty Nova,,,,2021-11-11,,,4018.0,,
8f90cf7d-e96b-4034-ad8d-dff3dbb2b3fe,dea2daf3-8fa1-4d6c-afb1-374f2a589a60,Illinois,1,Open Door Clinic of Greater Elgin,,,,2021-11-10,,,30456.0,,
0a674415-bb25-4d8e-b862-aa2d364ab1b5,226013de-7e70-47e4-a520-ba7507ad596e,Illinois,1,New Avenue Dental Associates,,,,2021-11-10,,,4400.0,,
9486af63-75f6-4e8a-9ca2-2097542d3ebf,97924b86-0fb7-432f-8240-7bbb2d5febcf,Illinois,1,"Vintage, Inc.",,,,2021-11-10,,,5366.51,,
9df0bd18-bdd9-462f-9d1c-d67e32fcbd86,68e04175-6937-4796-ab1e-ea96f0b9ae38,Illinois,1,NORTHSHORE HOME CARE ,,,,2021-11-09,,,1083.0,,
87c01c61-979c-4ca3-83f0-8f1eb2273fd4,1459ee58-1cea-4126-b1a1-4350b084e93a,Illinois,1,Genesis Orthopedics and Sports Medicine,,,,2021-11-08,,,630.0,,
1deb81d1-23ee-41f7-ab16-f0fec812f127,c2419f4d-c248-41d4-b8d0-0cc37210a6b6,Illinois,1,DAYS HOTEL,,,,2021-11-08,,,11071.5,,
b6c4b6e1-5add-46b8-8659-7c7a33a4be29,c4a26049-0a50-48bf-bd4d-3c120bb737ab,Illinois,1,Little Nicks BBQ,,,,2021-11-07,,,1500.0,,
f958bd53-ea7b-4af5-b065-11a06788344f,807adcfe-0c4b-42e1-ad41-5b3e2418a035,Illinois,1,Grammas,,,,2021-11-06,,,5.0,,
dc5fec17-8c80-4ef5-a39e-2b58cc41bb48,acd86621-64ff-4f7c-89c1-8a5c2f56d6c1,Illinois,1,vensure hr inc,,,,2021-11-05,,,2365.0,,
eaec2b33-7d7e-439f-86de-5f84a845e1a0,f920fe1b-6313-4d0b-963a-aa1da4d64af9,Illinois,1,Steak 'n Shake (Store #470),,,,2021-11-04,,,0.0,,
0d5c08f2-49cf-4cee-86a2-d0f2802f6a8d,e00a682a-1c37-4f6e-a60f-1e0d112ff11e,Illinois,1,Maximus Services Inc,,,,2021-11-04,,,1500.0,,
981e648f-56e5-49de-9a5f-cb0ffc9aaf4a,d8615ddb-44e9-4575-832b-aff99986d479,Illinois,1,Alliance Healthcare Solutions Inc,,,,2021-11-04,,,0.0,,
dca8a8b8-6fc2-43e7-87b2-014739fc6e64,4f629a55-20fb-4675-bfe4-cdfd6099cd3d,Illinois,1,Medstar Laboratory,,,,2021-11-04,,,3688.0,,
66845c49-91c4-45de-8a39-fafdec2da80a,ba6728fe-0cad-47c8-8638-22674c56f5d6,Illinois,1,Charmaine M. Olbrot,,,,2021-11-04,,,0.0,,
19148c7d-d7c3-43cf-800e-e5795dc52fc0,91293b38-c11a-4439-b656-a608fcd8ce84,Illinois,1,Potbelly Sandwich Shop,,,,2021-11-04,,,0.0,,
fae1299e-55a0-4a46-88b6-cbc570fef654,e083a5ab-b131-46e3-ad1f-649dcb29ba67,Illinois,1,SS Hauling and Excavating,,,,2021-11-04,,,0.0,,
c4718908-f34f-4d9a-b61a-f3998e0499b2,852a2588-84fd-4687-bb77-2b47c7781191,Illinois,1,Symetria Recovery,,,,2021-11-03,,,589.68,,
2f62a5d5-1c1d-43b0-88c9-8993c12eafd4,f51b0c34-46f1-4ecd-830f-e8e1885ba118,Illinois,1,Mixology Salon Spa,,,,2021-11-03,,,76.4,,
92a49b94-e360-4a4e-a16a-b517693922c5,538977b4-7ee2-43b3-8318-06a63bedc583,Illinois,1,7-Eleven Store #38541A,,,,2021-11-02,,,0.0,,
c1f02057-b42b-450b-8f0f-933dcb57c099,24500afb-bb18-476e-bc2f-08da017d1d56,Illinois,1,Decatur Housing Authority,,,,2021-11-02,,,0.0,,
84728316-4ea8-452a-95fc-c6904206660a,aac0e881-0abb-4f87-89ab-6a4b902893b5,Illinois,1,Department of Cultural Affairs and Special,,,,2021-11-02,,,0.0,,
35312428-177d-473e-bcea-d8e962072f6f,545eb1ba-b387-4d80-973f-db8f9e646410,Illinois,1,Harvard Maintenance,,,,2021-11-02,,,0.0,,
d7aa284f-5678-4766-a7f1-f46024318a40,76f4f5f2-a27e-47c6-b839-fc19d385ae14,Illinois,1,Landscapes by Chris Sollers,,,,2021-11-02,,,0.0,,
5be1f41c-0059-4a14-9755-01e0a01a8684,50482f83-10e9-4c98-93f1-ab8fd6694151,Illinois,1,The General Store of Greenwood/Dba: The Greenwood General Store,,,,2021-11-02,,,0.0,,
adf72871-3479-454b-9210-8a64e48ed79a,8cdfce7c-dedf-491e-b6ee-6fae08d9185c,Illinois,1,Intercontinental limo services,,,,2021-11-02,,,0.0,,
d077f6ea-a7cc-454c-b3f5-a8510d85bbff,c1520a99-622c-4b80-b545-37442ca95167,Illinois,1,Asfour Dental Inc,,,,2021-11-01,,,2553.1,,
1ef5124b-bd31-4852-9ce1-a72bfff7dec9,c76894be-8083-4567-9262-29ebdb033f69,Illinois,1,BOONE COUNTY FAMILY RESTAURANT,,,,2021-11-01,,,38.5,,
5e6450b3-8ed3-4199-a841-66f732b9a0ce,bde86869-cc72-4e25-a2fa-e69b7565b5bd,Illinois,1,ALLSTATE,,,,2021-11-01,,,300.0,,
f85a7d92-0f53-4426-b74d-6553383d29b4,aa3fd4c5-f9e4-4848-9bc0-066b12bf67ce,Illinois,1,xpo logistics,,,,2021-11-01,,,1980.0,,
4ed4778f-9d5e-417c-ad41-6074da6e7fe8,97adae44-a933-4637-8326-adb384646ee9,Illinois,1,"American Linehaul,Corp",,,,2021-10-31,,,3028.2,,
dc599a1c-ef28-4793-9f53-ecdf853d1ae5,9b531612-e8b6-4b77-a3e1-b71d427bf683,Illinois,1,Rivalry Alehouse,,,,2021-10-29,,,0.0,,
7ed4dd8d-2281-4e8c-b778-5e2bc19953cd,8ee9e1e6-287a-4363-8011-9378d8ecea2e,Illinois,1,"Mega Mile Cargo, Inc",,,,2021-10-28,,,5000.0,,
f4a6510a-ed08-4ec3-ad31-7dee874d1fca,bc90db3f-010d-4def-82bc-5790e069e7c9,Illinois,1,Infinite route llc ,,,,2021-10-28,,,2100.0,,
aa4b6772-ddc8-462c-a245-c62b543a0dbd,5bcdfa2a-eef0-436b-9d51-975e9f79c74d,Illinois,1,CSWS LLC,,,,2021-10-28,,,0.0,,
02f1e6a7-dc06-4787-897a-665e3d744c87,42128103-513f-494a-b477-138b2653d896,Illinois,1,SMYLIE BROTHERS BREWING COMPANY LLC,,,,2021-10-27,,,270.0,,
810cce7a-2014-478f-823f-241f95fc074e,bbbe9bf9-64f7-4299-a6d7-45cb6be1bbe3,Illinois,1,"Midwest Referee, LLC",,,,2021-10-26,,,120.0,,
a8b0e2ef-3546-4e03-a139-51bef88d766f,d0e5656b-b666-4f0e-aaa3-f5cc1148fe91,Illinois,1,"American Backflow & Fire Prevention, Inc.",,,,2021-10-25,,,1336.5,,
ba9207be-895e-46be-ba01-e8dabf45ab8e,a2b94169-e3e7-4337-a7bc-8f3076e19308,Illinois,1,CPC Powder & Sand Blasting Inc. ,,,,2021-10-23,,,90.0,,
ec3cba6f-9b47-42bd-96a9-3cda7d17c5a0,f61a3dae-c24c-4241-9f70-4e3bfad21b92,Illinois,1,BRIONES COUNSELING SERVICES LLC dba THE HEALING LOUNGE,,,,2021-10-21,,,53.55,,
e5ca02f3-f3bc-4470-a496-12ebfc6a2141,417bbb0d-6476-4909-bf25-74f18af6d1e2,Illinois,1,SIR NICK'S PIZZA,,,,2021-10-21,,,44.0,,
e26ef443-e511-4d89-b921-9ad3589d2ebe,2f3a947a-f327-4525-83aa-a7be70e1f5e2,Illinois,1,BERMAN INFINITI,,,,2021-10-21,,,3500.0,,
2f47aa77-a7b3-4eda-ad5a-31748e42d841,1b574439-663b-402f-b024-b9806e4ed6b9,Illinois,1,Fancy Plants Kitchen,,,,2021-10-21,,,0.0,,
f270e175-a2a4-414c-9a05-aa6319b1310a,a9ae7a57-82b6-4a5e-8efd-155d6635b9e6,Illinois,1,PLASTIC REFINISHING & MORE INC,,,,2021-10-21,,,21600.0,,
91fdb0b3-4788-4a8b-a47d-88a2c9177aba,3ac2784e-c118-4a90-b101-2e7014886c8e,Illinois,1,Dekalash,,,,2021-10-20,,,10.0,,
d1955578-6d26-4057-bfca-b44197eb9cdb,835941c8-ccbc-45fc-a44e-5991e894b4eb,Illinois,1,Hz Ops Holiding INC,,,,2021-10-20,,,484.44,,
885ac8dc-4d14-4a75-8708-a068dbceaf8d,c57c9ebb-5fd4-4442-ae0a-9ba0f892868c,Illinois,1,US Water Heating Solutions ,,,,2021-10-20,,,7215.0,,
fd202744-aee3-4542-a91c-378758cfcb5f,7fa20e68-68ec-49a7-9115-b762a029dd84,Illinois,1,A1 FREIGHT INC,,,,2021-10-19,,,4500.0,,
44bea8ff-c02c-41a8-a27a-8e11cf7a2e2c,55ea8f4f-a8f5-4702-b364-a3e29067faab,Illinois,1,Lucky World INC,,,,2021-10-19,,,1500.0,,
6bf66279-8c3d-4f63-9789-6bfc6de64ec3,abf9267e-5375-4274-80e6-795ff53c584f,Illinois,1,Rubys,,,,2021-10-19,,,990.0,,
6580cb66-d347-44aa-9e6b-952c9294554d,3f9ee9dc-43a8-4033-a8e0-56c5977f858c,Illinois,1,McMahon Trucking Inc,,,,2021-10-17,,,0.0,,
0f39d653-93ce-43c4-ac47-2ac1df0f6a33,2aed20a7-0da8-4907-bc98-d34ec727adbc,Illinois,1,Burger King,,,,2021-10-16,,,420.0,,
4d075cf4-35b0-4a2b-8641-56e7ffe78756,7ed5741e-b981-4117-b911-0a2cf15237d7,Illinois,1,FORD MOTOR CHICAGO ASSEMBLY PLANT,,,,2021-10-15,,,0.0,,
6bb82dcd-266f-4666-85a1-4514807aceb8,30a47007-9d1b-4eda-b657-5de722135360,Illinois,1,Paul Davis,,,,2021-10-15,,,1881.25,,
cd51b03e-bb6b-4e38-8701-2a46c3c8b971,528df542-a624-4262-a73d-19d6314b8f5a,Illinois,1,The Greenwood General Store,,,,2021-10-14,,,71064.0,,
11300f17-5c91-4a9a-9967-7320008dc0b5,0139fdc9-83b4-4276-a62d-c1527fca9599,Illinois,1,Partouche Air Group,,,,2021-10-14,,,40.0,,
9489d68e-1d49-4476-820b-d6b7d047ad5e,0701ceb2-e317-4c1b-81de-dbe86836fd7d,Illinois,1,Edible Arrangements ,,,,2021-10-13,,,2000.0,,
a5cdb57e-2b84-40f8-9d82-7ff7c60a90d7,139a4b68-5e29-454c-b053-caeb9336f5be,Illinois,1,Hotel 8 /hotel7,,,,2021-10-13,,,180.0,,
3d7cb7eb-a8cb-46b9-9361-7176e10d515a,c486d6a6-80bb-4f1b-bc35-5232a19f2a93,Illinois,1,Vermilion Rentals,,,,2021-10-13,,,816.0,,
087e1b86-2648-48ce-956c-7cbc5c490d82,993fb1a9-15d4-4e29-9e18-238af4f25c2a,Illinois,1,Kunes Auto Group of Woodstock,,,,2021-10-11,,,0.0,,
f0cb70d9-5db9-4b91-8fda-3d5f44977f16,42a9823e-7dbe-44bc-892b-2ca4f3c7607b,Illinois,1,Help at Home,,,,2021-10-11,,,6058.0,,
e3da8f1f-4313-4328-8425-243ec817e015,396350a2-6efb-40a5-a1a4-d2c88c1e5a94,Illinois,1,Boars Nest,,,,2021-10-11,,,425.0,,
99421cfc-7428-43f4-b1fd-363cfacb487a,17e72b29-9078-443d-b2ff-aaa291013920,Illinois,1,Super 8/Hotel 7,,,,2021-10-11,,,1019.35,,
dd24032a-eb9d-4050-9126-fa9425530de9,9713eb8a-3019-40a3-966e-c1566c964ca5,Illinois,1,ETERNAL TAN LLC,,,,2021-10-08,,,1000.0,,
b6658fd1-8111-4c44-9d1f-3756ab1b28bb,b38fef4a-ecb3-4b9d-bf44-b03575f1c238,Illinois,1,care park valet ,,,,2021-10-07,,,170.0,,
d6822e61-07ad-423b-8a94-646e1ccc037e,b44a241f-ac04-430c-beac-73360ff17006,Illinois,1,O'Hare Travel Plaza LLC,,,,2021-10-07,,,384.0,,
6dd12226-d9b4-4543-bf77-dc1230c27c3e,53c68c38-0ebd-436b-8c7a-a49469eff7a4,Illinois,1,Shaners Towing,,,,2021-10-07,,,5500.0,,
48426691-1c4a-49fe-bbfd-38ff0ab7afdb,ca682a2b-d177-4bcf-a956-a40bf420fb18,Illinois,1,Mansion on Rush dba MANSION ON RUSH,,,,2021-10-06,,,2434.0,,
a0f2a805-c70a-4043-bf88-b263aa6c170f,a506454c-2c0a-4217-b272-6838a8052a30,Illinois,1,WE DO IT ALL.INC,,,,2021-10-05,,,0.0,,
8b84a388-29c7-44b5-8b31-a7dd8a9c46ed,15ad8862-3af4-4a8d-877c-89cb78ee16d1,Illinois,1,AMAZON,,,,2021-10-05,,,3100.0,,
f9a20b88-8504-466d-b03d-4effc3a328b9,65380a89-2f67-48f4-ad1c-5e66d6825820,Illinois,1,First Step Childcare Center ,,,,2021-10-05,,,970.0,,
e1f8dc1f-1cfe-4d28-9dde-a468030c2c6c,9b97aa99-31df-4be9-a16a-a501ceeb54dd,Illinois,1,THILLENS INC,,,,2021-10-04,,,799.8,,
e8adc254-b518-4a8e-8196-6b09c907ce0a,27957458-84ed-430d-adb8-495e56a7ce02,Illinois,1,El Asadero Colombiano,,,,2021-10-04,,,0.0,,
526543da-6a00-44b1-81fd-25736bf3eacb,9d39e5b7-2c56-43b5-8f63-63e05dfb6cab,Illinois,1,City of Blue Island,,,,2021-10-01,,,2529.98,,
4f3154fb-420f-4229-8a20-eb13f8855b74,bce744d4-4a79-4e88-a479-9b331ffb0fcd,Illinois,1,Dunkin Donuts,,,,2021-10-01,,,0.0,,
d48e6399-fbbf-4789-87aa-2f1b1f2c6db4,86c634d4-7b37-4f79-a452-08310854459c,Illinois,1,Dredge 7 Inn,,,,2021-09-30,,,1300.0,,
1c67a2c5-b429-4aed-b4c9-0095ada1e605,e57680eb-44bf-4225-aa5d-b5f73321212d,Illinois,1,Come Out Fighting LLC,,,,2021-09-29,,,0.0,,
affc9867-2a9b-46ef-a33a-a34f39c5f122,e287246a-cfec-46d0-b8e1-fcc4acf52c7c,Illinois,1,THE GAMING CAFE 2,,,,2021-09-29,,,300.0,,
770d7d38-65c9-43f1-a73d-4a5da8a67f51,59335ee1-0f25-4f40-bc08-fe9a393b1247,Illinois,1,"Eagle Property Holdings, LLC",,,,2021-09-28,,,5400.0,,
bf95e310-b498-498c-b43a-f3dc4c9eb05c,e9d99c59-055d-4fa5-8639-0f4d00da1e4f,Illinois,1,Hoover Horticulture,,,,2021-09-27,,,2500.0,,
dfd6393b-79fc-4ddf-a66b-bdb022ff1368,a04d9c39-b583-4239-9365-502aaca5621e,Illinois,1,Maxim Healthcare,,,,2021-09-27,,,62.82,,
18045a86-9e6e-47fd-8b8a-7d73527c9e07,2324ac00-79a0-492f-b8c3-62463523fd74,Illinois,1,Illinois Conference of the United Church of Christ,,,,2021-09-25,,,2661.66,,
8e52b0d4-4a56-4fb9-9369-1e7bb1604bae,1d8e88ca-3227-4fb6-b4b3-858f7bd9fb46,Illinois,1,Long John Silver,,,,2021-09-24,,,540.0,,
4d7ebbcb-e665-4ff9-9c34-a70accec6c90,03172ea7-6b6b-4bf6-b3ed-6b2622f0e06e,Illinois,1,FAVORITE HEALTHCARE STAFFING INC,,,,2021-09-24,,,1740.0,,
5d6ee867-a890-4162-b42f-38658e010f4f,e3c6a273-8ae1-46b0-953b-83aef9995e9e,Illinois,1,7 Eleven,,,,2021-09-23,,,384.0,,
8fe5ca16-5391-453e-bcb9-cb14b5d75c57,917092c9-0559-4506-a5e6-16c8e396ceed,Illinois,1,Kizuki Ramen & Izakaya,,,,2021-09-23,,,750.0,,
3a36c164-1909-4da7-ae62-19a12f3bed39,d9cd79dd-8ed9-4d34-a082-cd7fd073774d,Illinois,1,leadway logistics,,,,2021-09-22,,,4300.0,,
de8327d4-9eba-4af3-ad26-0fd173b5d433,30fb7c80-be11-4106-9456-88e52b165310,Illinois,1,Skyline Express Logistics,,,,2021-09-22,,,0.0,,
143fd1c2-e735-49c1-9790-41313accf764,be6f27b7-09bb-4330-88a0-39747f3f464e,Illinois,1,PHD,,,,2021-09-21,,,1250.0,,
0100af24-afc6-4a9c-8097-6aeb938e099f,1473e261-ca02-43bf-bccb-cd126c26e7af,Illinois,1,Northwest Staffing Solution Inc,,,,2021-09-21,,,87.0,,
ea3b7703-dc73-427e-8328-5284e6dcc4cc,32a35282-26d9-4abd-8631-413279f0af69,Illinois,1,Kel-tech Management Com,,,,2021-09-21,,,6480.0,,
07de07dc-c17e-4d29-b347-94c854063875,9f74d44b-65d0-4a06-92f1-544b50cab8eb,Illinois,1,ZZP inc.,,,,2021-09-21,,,22.5,,
c4b47018-dce4-4b5f-af43-2d0fcc1963cb,8c7e1950-668c-4c02-8ca5-a32fdc8e6bbd,Illinois,1,Executive Maintenance,,,,2021-09-20,,,0.0,,
